4WQF,"rpmE, TTHA1073",
4WQF,"rpmD, TTHA1674",
4WQF,"rpmC, TTHA1684",
4WQF,"rpmB, TTHA0042",
4WQF,"rpmA, TTHA1782",
4WQF,"rplY, rpl25, rptL5, TTHA1589",
4WQF,"rplX, TTHA1681",
4WQF,"rplW, TTHA1690",
4WQF,"rplV, TTHA1687",
4WQF,"rplU, TTHA1783",
4WQF,"rplT, TTHA0553",
4WQF,"rplS, TTHA1031",
4WQF,"rplR, TTHA1676",
4WQF,"rplQ, rpl17, TTHA1663",
4WQF,"rplP, TTHA1685",
4WQF,"rplO, TTHA1673",
4WQF,"rplN, TTHA1682",
4WQF,"rplM, TTHA1465",
4WQF,"rplK, TTHA0247",
4WQF,"rplJ, TTHA0209",
4WQF,"rplF, TTHA1677",
4WQF,"rplE, TTHA1680",
4WQF,"rplD, TTHA1691",
4WQF,"rplC, TTHA1692",
4WQF,"rplB, TTHA1689",
4WQF,"rplA, TTHA0246",
4WQF,"Q5SHN5:, fusA, fus, TTHA1695, Q5SLQ1:, rplI, TTHA0242",
4WQ5,"tsaD, gcp, ygjD, b3064, JW3036",
4WQ5,"tsaB, yeaZ, b1807, JW1796",
4WQ4,"tsaD, gcp, ygjD, b3064, JW3036",
4WQ4,"tsaB, yeaZ, b1807, JW1796",
4WQ1,"rpsT, rps20, TTHA1397",
4WQ1,"rpsQ, TTHA1683",
4WQ1,"rpsI, rps9, TTHA1464",
4WQ1,"rpmH, rpl34, TTHA0446",
4WQ1,"rpmF, rpl32, TTHA0418",
4WQ1,"rpmB, TTHA0042",
4WQ1,"rpmA, TTHA1782",
4WQ1,"rplS, TTHA1031",
4WQ1,"rplP, TTHA1685",
4WQ1,"rplN, TTHA1682",
4WQ1,"rplI, TTHA0242",
4WQ1,"rplE, TTHA1680",
4WQ1,"rplD, TTHA1691",
4WPO,"rpsZ, rpsN, TTHA1679",
4WPO,"rpsU, TTHA1396",
4WPO,"rpsT, rps20, TTHA1397",
4WPO,"rpsS, TTHA1688",
4WPO,"rpsR, TTHA0243",
4WPO,"rpsQ, TTHA1683",
4WPO,"rpsP, TTHA1035",
4WPO,"rpsO, TTHA1138",
4WPO,"rpsM, rps13, TTHA1667",
4WPO,"rpsL, TTHA1697",
4WPO,"rpsK, rps11, TTHA1666",
4WPO,"rpsJ, TTHA1693",
4WPO,"rpsI, rps9, TTHA1464",
4WPO,"rpsH, TTHA1678",
4WPO,"rpsG, rps7, TTHA1696",
4WPO,"rpsF, TTHA0245",
4WPO,"rpsE, TTHA1675",
4WPO,"rpsD, rps4, TTHA1665",
4WPO,"rpsC, rps3, TTHA1686",
4WPO,"rpsB, rps2, TTHA0861",
4WPO,"rpmJ, TTHA1668",
4WPO,"rpmI, TTHA0552",
4WPO,"rpmH, rpl34, TTHA0446",
4WPO,"rpmG, rpl33, TTHA0250",
4WPO,"rpmF, rpl32, TTHA0418",
4WPO,"rpmE, TTHA1073",
4WPO,"rpmD, TTHA1674",
4WPO,"rpmC, TTHA1684",
4WPO,"rpmB, TTHA0042",
4WPO,"rpmA, TTHA1782",
4WPO,"rplY, rpl25, rptL5, TTHA1589",
4WPO,"rplX, TTHA1681",
4WPO,"rplW, TTHA1690",
4WPO,"rplV, TTHA1687",
4WPO,"rplU, TTHA1783",
4WPO,"rplT, TTHA0553",
4WPO,"rplS, TTHA1031",
4WPO,"rplR, TTHA1676",
4WPO,"rplQ, rpl17, TTHA1663",
4WPO,"rplP, TTHA1685",
4WPO,"rplO, TTHA1673",
4WPO,"rplN, TTHA1682",
4WPO,"rplM, TTHA1465",
4WPO,"rplK, TTHA0247",
4WPO,"rplJ, TTHA0209",
4WPO,"rplF, TTHA1677",
4WPO,"rplE, TTHA1680",
4WPO,"rplD, TTHA1691",
4WPO,"rplC, TTHA1692",
4WPO,"rplB, TTHA1689",
4WPO,"rplA, TTHA0246",
4WPO,"Q5SHN5:, fusA, fus, TTHA1695, Q5SLQ1:, rplI, TTHA0242",
4WOI,"rpsQ, neaA, b3311, JW3273",
4WOI,"rpsL, strA, b3342, JW3304",
4WOI,"rpsD, ramA, b3296, JW3258",
4WOI,"rpmH, rimA, ssaF, b3703, JW3680",
4WOI,"rpmA, b3185, JW3152",
4WOI,"rplT, pdzA, b1716, JW1706",
4WOI,"rplD, eryA, b3319, JW3281",
4WOI,"rplA, TTHA0246",
4WMX,"P0AEX9:, malE, b4034, JW3994, Q07820:, MCL1, BCL2L3",
4WMW,"P0AEX9:, malE, b4034, JW3994, Q07820:, MCL1, BCL2L3",
4WMV,"P0AEX9:, malE, b4034, JW3994, Q07820:, MCL1, BCL2L3",
4WMU,"P0AEX9:, malE, b4034, JW3994, Q07820:, MCL1, BCL2L3",
4WMT,"P0AEX9:, malE, b4034, JW3994, Q07820:, MCL1, BCL2L3",
4WMS,"P0AEX9:, malE, b4034, JW3994, Q07820:, MCL1, BCL2L3",
4WKG,"arnA, pmrI, yfbG, b2255, JW2249",
4WKG,arnA,2
4WKC,"mtnN, EcE24377A_0164",
4WJY,"nrfA, b4070, JW4031",
4WJV,"RSA4, YCR072C, YCR72C",
4WJV,"NSA2, YER126C, SYGP-ORF47",
4WJV,"malE, b4034, JW3994",
4WJV,malE,
4WHE,"pspA, b1304, JW1297",
4WGL,"groL, groEL, mopA, b4143, JW4103",
4WGI,"P0AEY0:, malE, Z5632, ECs5017, Q07820:, MCL1, BCL2L3",
4WFP,wecE,1
4WF2,"birA, bioR, dhbB, b3973, JW3941",
4WF1,"rpsQ, neaA, b3311, JW3273",
4WF1,"rpsL, strA, b3342, JW3304",
4WF1,"rpsD, ramA, b3296, JW3258",
4WF1,"rpmH, rimA, ssaF, b3703, JW3680",
4WF1,"rpmA, b3185, JW3152",
4WF1,"rplT, pdzA, b1716, JW1706",
4WF1,"rplD, eryA, b3319, JW3281",
4WF1,"rplA, TTHA0246",
4WEU,faeG,
4WEN,faeG,
4WEM,faeG,
4WEI,faeG,
4WE2,faeG,
4W4H,"tnaA, ind, b3708, JW3686",
4W4H,tnaA,4
4W4G,"rpsZ, rpsN, TTHA1679",
4W4G,"rpsU, TTHA1396",
4W4G,"rpsT, rps20, TTHA1397",
4W4G,"rpsS, TTHA1688",
4W4G,"rpsR, TTHA0243",
4W4G,"rpsQ, TTHA1683",
4W4G,"rpsP, TTHA1035",
4W4G,"rpsO, TTHA1138",
4W4G,"rpsM, rps13, TTHA1667",
4W4G,"rpsL, TTHA1697",
4W4G,"rpsK, rps11, TTHA1666",
4W4G,"rpsJ, TTHA1693",
4W4G,"rpsI, rps9, TTHA1464",
4W4G,"rpsH, TTHA1678",
4W4G,"rpsG, rps7, TTHA1696",
4W4G,"rpsF, TTHA0245",
4W4G,"rpsE, TTHA1675",
4W4G,"rpsD, rps4, TTHA1665",
4W4G,"rpsC, rps3, TTHA1686",
4W4G,"rpsB, rps2, TTHA0861",
4W4G,"rpmJ, TTHA1668",
4W4G,"rpmI, TTHA0552",
4W4G,"rpmH, rpl34, TTHA0446",
4W4G,"rpmG, rpl33, TTHA0250",
4W4G,"rpmF, rpl32, TTHA0418",
4W4G,"rpmE, TTHA1073",
4W4G,"rpmD, TTHA1674",
4W4G,"rpmC, TTHA1684",
4W4G,"rpmB, TTHA0042",
4W4G,"rpmA, TTHA1782",
4W4G,"rplY, rpl25, rptL5, TTHA1589",
4W4G,"rplX, TTHA1681",
4W4G,"rplW, TTHA1690",
4W4G,"rplV, TTHA1687",
4W4G,"rplU, TTHA1783",
4W4G,"rplT, TTHA0553",
4W4G,"rplS, TTHA1031",
4W4G,"rplR, TTHA1676",
4W4G,"rplQ, rpl17, TTHA1663",
4W4G,"rplP, TTHA1685",
4W4G,"rplO, TTHA1673",
4W4G,"rplN, TTHA1682",
4W4G,"rplM, TTHA1465",
4W4G,"rplI, TTHA0242",
4W4G,"rplF, TTHA1677",
4W4G,"rplE, TTHA1680",
4W4G,"rplD, TTHA1691",
4W4G,"rplC, TTHA1692",
4W4G,"rplB, TTHA1689",
4W2I,"rpsZ, rpsN, TTHA1679",
4W2I,"rpsU, TTHA1396",
4W2I,"rpsT, rps20, TTHA1397",
4W2I,"rpsS, TTHA1688",
4W2I,"rpsR, TTHA0243",
4W2I,"rpsQ, TTHA1683",
4W2I,"rpsP, TTHA1035",
4W2I,"rpsO, TTHA1138",
4W2I,"rpsM, rps13, TTHA1667",
4W2I,"rpsL, TTHA1697",
4W2I,"rpsK, rps11, TTHA1666",
4W2I,"rpsJ, TTHA1693",
4W2I,"rpsI, rps9, TTHA1464",
4W2I,"rpsH, TTHA1678",
4W2I,"rpsG, rps7, TTHA1696",
4W2I,"rpsF, TTHA0245",
4W2I,"rpsE, TTHA1675",
4W2I,"rpsD, rps4, TTHA1665",
4W2I,"rpsC, rps3, TTHA1686",
4W2I,"rpsB, rps2, TTHA0861",
4W2I,"rpmJ, TTHA1668",
4W2I,"rpmI, TTHA0552",
4W2I,"rpmH, rpl34, TTHA0446",
4W2I,"rpmG, rpl33, TTHA0250",
4W2I,"rpmF, rpl32, TTHA0418",
4W2I,"rpmE, TTHA1073",
4W2I,"rpmD, TTHA1674",
4W2I,"rpmC, TTHA1684",
4W2I,"rpmB, TTHA0042",
4W2I,"rpmA, TTHA1782",
4W2I,"rplY, rpl25, rptL5, TTHA1589",
4W2I,"rplX, TTHA1681",
4W2I,"rplW, TTHA1690",
4W2I,"rplV, TTHA1687",
4W2I,"rplU, TTHA1783",
4W2I,"rplT, TTHA0553",
4W2I,"rplS, TTHA1031",
4W2I,"rplR, TTHA1676",
4W2I,"rplQ, rpl17, TTHA1663",
4W2I,"rplP, TTHA1685",
4W2I,"rplO, TTHA1673",
4W2I,"rplN, TTHA1682",
4W2I,"rplM, TTHA1465",
4W2I,"rplI, TTHA0242",
4W2I,"rplF, TTHA1677",
4W2I,"rplE, TTHA1680",
4W2I,"rplD, TTHA1691",
4W2I,"rplC, TTHA1692",
4W2I,"rplB, TTHA1689",
4W2H,"rpsZ, rpsN, TTHA1679",
4W2H,"rpsU, TTHA1396",
4W2H,"rpsT, rps20, TTHA1397",
4W2H,"rpsS, TTHA1688",
4W2H,"rpsR, TTHA0243",
4W2H,"rpsQ, TTHA1683",
4W2H,"rpsP, TTHA1035",
4W2H,"rpsO, TTHA1138",
4W2H,"rpsM, rps13, TTHA1667",
4W2H,"rpsL, TTHA1697",
4W2H,"rpsK, rps11, TTHA1666",
4W2H,"rpsJ, TTHA1693",
4W2H,"rpsI, rps9, TTHA1464",
4W2H,"rpsH, TTHA1678",
4W2H,"rpsG, rps7, TTHA1696",
4W2H,"rpsF, TTHA0245",
4W2H,"rpsE, TTHA1675",
4W2H,"rpsD, rps4, TTHA1665",
4W2H,"rpsC, rps3, TTHA1686",
4W2H,"rpsB, rps2, TTHA0861",
4W2H,"rpmJ, TTHA1668",
4W2H,"rpmI, TTHA0552",
4W2H,"rpmH, rpl34, TTHA0446",
4W2H,"rpmG, rpl33, TTHA0250",
4W2H,"rpmF, rpl32, TTHA0418",
4W2H,"rpmE, TTHA1073",
4W2H,"rpmD, TTHA1674",
4W2H,"rpmC, TTHA1684",
4W2H,"rpmB, TTHA0042",
4W2H,"rpmA, TTHA1782",
4W2H,"rplY, rpl25, rptL5, TTHA1589",
4W2H,"rplX, TTHA1681",
4W2H,"rplW, TTHA1690",
4W2H,"rplV, TTHA1687",
4W2H,"rplU, TTHA1783",
4W2H,"rplT, TTHA0553",
4W2H,"rplS, TTHA1031",
4W2H,"rplR, TTHA1676",
4W2H,"rplQ, rpl17, TTHA1663",
4W2H,"rplP, TTHA1685",
4W2H,"rplO, TTHA1673",
4W2H,"rplN, TTHA1682",
4W2H,"rplM, TTHA1465",
4W2H,"rplI, TTHA0242",
4W2H,"rplF, TTHA1677",
4W2H,"rplE, TTHA1680",
4W2H,"rplD, TTHA1691",
4W2H,"rplC, TTHA1692",
4W2H,"rplB, TTHA1689",
4W2G,"rpsZ, rpsN, TTHA1679",
4W2G,"rpsU, TTHA1396",
4W2G,"rpsT, rps20, TTHA1397",
4W2G,"rpsS, TTHA1688",
4W2G,"rpsR, TTHA0243",
4W2G,"rpsQ, TTHA1683",
4W2G,"rpsP, TTHA1035",
4W2G,"rpsO, TTHA1138",
4W2G,"rpsM, rps13, TTHA1667",
4W2G,"rpsL, TTHA1697",
4W2G,"rpsK, rps11, TTHA1666",
4W2G,"rpsJ, TTHA1693",
4W2G,"rpsI, rps9, TTHA1464",
4W2G,"rpsH, TTHA1678",
4W2G,"rpsG, rps7, TTHA1696",
4W2G,"rpsF, TTHA0245",
4W2G,"rpsE, TTHA1675",
4W2G,"rpsD, rps4, TTHA1665",
4W2G,"rpsC, rps3, TTHA1686",
4W2G,"rpsB, rps2, TTHA0861",
4W2G,"rpmJ, TTHA1668",
4W2G,"rpmI, TTHA0552",
4W2G,"rpmH, rpl34, TTHA0446",
4W2G,"rpmG, rpl33, TTHA0250",
4W2G,"rpmF, rpl32, TTHA0418",
4W2G,"rpmE, TTHA1073",
4W2G,"rpmD, TTHA1674",
4W2G,"rpmC, TTHA1684",
4W2G,"rpmB, TTHA0042",
4W2G,"rpmA, TTHA1782",
4W2G,"rplY, rpl25, rptL5, TTHA1589",
4W2G,"rplX, TTHA1681",
4W2G,"rplW, TTHA1690",
4W2G,"rplV, TTHA1687",
4W2G,"rplU, TTHA1783",
4W2G,"rplT, TTHA0553",
4W2G,"rplS, TTHA1031",
4W2G,"rplR, TTHA1676",
4W2G,"rplQ, rpl17, TTHA1663",
4W2G,"rplP, TTHA1685",
4W2G,"rplO, TTHA1673",
4W2G,"rplN, TTHA1682",
4W2G,"rplM, TTHA1465",
4W2G,"rplI, TTHA0242",
4W2G,"rplF, TTHA1677",
4W2G,"rplE, TTHA1680",
4W2G,"rplD, TTHA1691",
4W2G,"rplC, TTHA1692",
4W2G,"rplB, TTHA1689",
4W2F,"rpsZ, rpsN, TTHA1679",
4W2F,"rpsU, TTHA1396",
4W2F,"rpsT, rps20, TTHA1397",
4W2F,"rpsS, TTHA1688",
4W2F,"rpsR, TTHA0243",
4W2F,"rpsQ, TTHA1683",
4W2F,"rpsP, TTHA1035",
4W2F,"rpsO, TTHA1138",
4W2F,"rpsM, rps13, TTHA1667",
4W2F,"rpsL, TTHA1697",
4W2F,"rpsK, rps11, TTHA1666",
4W2F,"rpsJ, TTHA1693",
4W2F,"rpsI, rps9, TTHA1464",
4W2F,"rpsH, TTHA1678",
4W2F,"rpsG, rps7, TTHA1696",
4W2F,"rpsF, TTHA0245",
4W2F,"rpsE, TTHA1675",
4W2F,"rpsD, rps4, TTHA1665",
4W2F,"rpsC, rps3, TTHA1686",
4W2F,"rpsB, rps2, TTHA0861",
4W2F,"rpmJ, TTHA1668",
4W2F,"rpmI, TTHA0552",
4W2F,"rpmH, rpl34, TTHA0446",
4W2F,"rpmG, rpl33, TTHA0250",
4W2F,"rpmF, rpl32, TTHA0418",
4W2F,"rpmE, TTHA1073",
4W2F,"rpmD, TTHA1674",
4W2F,"rpmC, TTHA1684",
4W2F,"rpmB, TTHA0042",
4W2F,"rpmA, TTHA1782",
4W2F,"rplY, rpl25, rptL5, TTHA1589",
4W2F,"rplX, TTHA1681",
4W2F,"rplW, TTHA1690",
4W2F,"rplV, TTHA1687",
4W2F,"rplU, TTHA1783",
4W2F,"rplT, TTHA0553",
4W2F,"rplS, TTHA1031",
4W2F,"rplR, TTHA1676",
4W2F,"rplQ, rpl17, TTHA1663",
4W2F,"rplP, TTHA1685",
4W2F,"rplO, TTHA1673",
4W2F,"rplN, TTHA1682",
4W2F,"rplM, TTHA1465",
4W2F,"rplI, TTHA0242",
4W2F,"rplF, TTHA1677",
4W2F,"rplE, TTHA1680",
4W2F,"rplD, TTHA1691",
4W2F,"rplC, TTHA1692",
4W2F,"rplB, TTHA1689",
4W2E,"rpsZ, rpsN, TTHA1679",
4W2E,"rpsU, TTHA1396",
4W2E,"rpsT, rps20, TTHA1397",
4W2E,"rpsS, TTHA1688",
4W2E,"rpsR, TTHA0243",
4W2E,"rpsQ, TTHA1683",
4W2E,"rpsP, TTHA1035",
4W2E,"rpsO, TTHA1138",
4W2E,"rpsM, rps13, TTHA1667",
4W2E,"rpsL, TTHA1697",
4W2E,"rpsK, rps11, TTHA1666",
4W2E,"rpsJ, TTHA1693",
4W2E,"rpsI, rps9, TTHA1464",
4W2E,"rpsH, TTHA1678",
4W2E,"rpsG, rps7, TTHA1696",
4W2E,"rpsF, TTHA0245",
4W2E,"rpsE, TTHA1675",
4W2E,"rpsD, rps4, TTHA1665",
4W2E,"rpsC, rps3, TTHA1686",
4W2E,"rpsB, rps2, TTHA0861",
4W2E,"rpmJ, TTHA1668",
4W2E,"rpmI, TTHA0552",
4W2E,"rpmH, rpl34, TTHA0446",
4W2E,"rpmG, rpl33, TTHA0250",
4W2E,"rpmF, rpl32, TTHA0418",
4W2E,"rpmE, TTHA1073",
4W2E,"rpmD, TTHA1674",
4W2E,"rpmC, TTHA1684",
4W2E,"rpmB, TTHA0042",
4W2E,"rpmA, TTHA1782",
4W2E,"rplY, rpl25, rptL5, TTHA1589",
4W2E,"rplX, TTHA1681",
4W2E,"rplW, TTHA1690",
4W2E,"rplV, TTHA1687",
4W2E,"rplU, TTHA1783",
4W2E,"rplT, TTHA0553",
4W2E,"rplS, TTHA1031",
4W2E,"rplR, TTHA1676",
4W2E,"rplQ, rpl17, TTHA1663",
4W2E,"rplP, TTHA1685",
4W2E,"rplO, TTHA1673",
4W2E,"rplN, TTHA1682",
4W2E,"rplM, TTHA1465",
4W2E,"rplK, TTHA0247",
4W2E,"rplJ, TTHA0209",
4W2E,"rplF, TTHA1677",
4W2E,"rplE, TTHA1680",
4W2E,"rplD, TTHA1691",
4W2E,"rplC, TTHA1692",
4W2E,"rplB, TTHA1689",
4W2E,"Q5SKA7:, lepA, TTHA0741, Q5SLQ1:, rplI, TTHA0242",
4W29,"rpmH, rpl34, TTHA0446",
4W29,"rpmA, TT_C1423",
4W29,"rplA, TT_C1739",
4W29,"fusA, TT_C1331",
4W1Y,"tnaA, ind, b3708, JW3686",
4W1Y,tnaA,
4V9S,"rpsZ, rpsN, TTHA1679",
4V9S,"rpsU, TTHA1396",
4V9S,"rpsT, rps20, TTHA1397",
4V9S,"rpsS, TTHA1688",
4V9S,"rpsR, TTHA0243",
4V9S,"rpsQ, TTHA1683",
4V9S,"rpsP, TTHA1035",
4V9S,"rpsO, TTHA1138",
4V9S,"rpsM, rps13, TTHA1667",
4V9S,"rpsL, TTHA1697",
4V9S,"rpsK, rps11, TTHA1666",
4V9S,"rpsJ, TTHA1693",
4V9S,"rpsI, rps9, TTHA1464",
4V9S,"rpsH, TTHA1678",
4V9S,"rpsG, rps7, TTHA1696",
4V9S,"rpsF, TTHA0245",
4V9S,"rpsE, TTHA1675",
4V9S,"rpsD, rps4, TTHA1665",
4V9S,"rpsC, rps3, TTHA1686",
4V9S,"rpsB, rps2, TTHA0861",
4V9S,"rpmJ, TTHA1668",
4V9S,"rpmI, TTHA0552",
4V9S,"rpmH, rpl34, TTHA0446",
4V9S,"rpmG, rpl33, TTHA0250",
4V9S,"rpmF, rpl32, TTHA0418",
4V9S,"rpmE, TTHA1073",
4V9S,"rpmD, TTHA1674",
4V9S,"rpmC, TTHA1684",
4V9S,"rpmB, TTHA0042",
4V9S,"rpmA, TTHA1782",
4V9S,"rplY, rpl25, rptL5, TTHA1589",
4V9S,"rplX, TTHA1681",
4V9S,"rplW, TTHA1690",
4V9S,"rplV, TTHA1687",
4V9S,"rplU, TTHA1783",
4V9S,"rplT, TTHA0553",
4V9S,"rplS, TTHA1031",
4V9S,"rplR, TTHA1676",
4V9S,"rplQ, rpl17, TTHA1663",
4V9S,"rplP, TTHA1685",
4V9S,"rplO, TTHA1673",
4V9S,"rplN, TTHA1682",
4V9S,"rplM, TTHA1465",
4V9S,"rplI, TTHA0242",
4V9S,"rplF, TTHA1677",
4V9S,"rplE, TTHA1680",
4V9S,"rplD, TTHA1691",
4V9S,"rplC, TTHA1692",
4V9S,"rplB, TTHA1689",
4V9R,"rpsZ, rpsN, TTHA1679",
4V9R,"rpsU, TTHA1396",
4V9R,"rpsT, rps20, TTHA1397",
4V9R,"rpsS, TTHA1688",
4V9R,"rpsR, TTHA0243",
4V9R,"rpsQ, TTHA1683",
4V9R,"rpsP, TTHA1035",
4V9R,"rpsO, TTHA1138",
4V9R,"rpsM, rps13, TTHA1667",
4V9R,"rpsL, TTHA1697",
4V9R,"rpsK, rps11, TTHA1666",
4V9R,"rpsJ, TTHA1693",
4V9R,"rpsI, rps9, TTHA1464",
4V9R,"rpsH, TTHA1678",
4V9R,"rpsG, rps7, TTHA1696",
4V9R,"rpsF, TTHA0245",
4V9R,"rpsE, TTHA1675",
4V9R,"rpsD, rps4, TTHA1665",
4V9R,"rpsC, rps3, TTHA1686",
4V9R,"rpsB, rps2, TTHA0861",
4V9R,"rpmJ, TTHA1668",
4V9R,"rpmI, TTHA0552",
4V9R,"rpmH, rpl34, TTHA0446",
4V9R,"rpmG, rpl33, TTHA0250",
4V9R,"rpmF, rpl32, TTHA0418",
4V9R,"rpmE, TTHA1073",
4V9R,"rpmD, TTHA1674",
4V9R,"rpmC, TTHA1684",
4V9R,"rpmB, TTHA0042",
4V9R,"rpmA, TTHA1782",
4V9R,"rplY, rpl25, rptL5, TTHA1589",
4V9R,"rplX, TTHA1681",
4V9R,"rplW, TTHA1690",
4V9R,"rplV, TTHA1687",
4V9R,"rplU, TTHA1783",
4V9R,"rplT, TTHA0553",
4V9R,"rplS, TTHA1031",
4V9R,"rplR, TTHA1676",
4V9R,"rplQ, rpl17, TTHA1663",
4V9R,"rplP, TTHA1685",
4V9R,"rplO, TTHA1673",
4V9R,"rplN, TTHA1682",
4V9R,"rplM, TTHA1465",
4V9R,"rplI, TTHA0242",
4V9R,"rplF, TTHA1677",
4V9R,"rplE, TTHA1680",
4V9R,"rplD, TTHA1691",
4V9R,"rplC, TTHA1692",
4V9R,"rplB, TTHA1689",
4V9P,"rpsQ, neaA, b3311, JW3273",
4V9P,"rpsL, strA, b3342, JW3304",
4V9P,"rpsD, ramA, b3296, JW3258",
4V9P,"rpmH, rimA, ssaF, b3703, JW3680",
4V9P,"rpmA, b3185, JW3152",
4V9P,"rplT, pdzA, b1716, JW1706",
4V9P,"rplD, eryA, b3319, JW3281",
4V9P,"fusA, far, fus, b3340, JW3302",
4V9O,"rpsQ, neaA, b3311, JW3273",
4V9O,"rpsL, strA, b3342, JW3304",
4V9O,"rpsD, ramA, b3296, JW3258",
4V9O,"rpmH, rimA, ssaF, b3703, JW3680",
4V9O,"rpmA, b3185, JW3152",
4V9O,"rplT, pdzA, b1716, JW1706",
4V9O,"rplD, eryA, b3319, JW3281",
4V9O,"fusA, far, fus, b3340, JW3302",
4V9M,"rpmH, rpl34, TTHA0446",
4V9M,"rpmA, TT_C1423",
4V9M,"rplA, TT_C1739",
4V9M,"fusA, TT_C1331",
4V9L,"rpmH, rpl34, TTHA0446",
4V9L,"rpmA, TT_C1423",
4V9L,"rplA, TT_C1739",
4V9L,"fusA, TT_C1331",
4V9K,"rpmH, rpl34, TTHA0446",
4V9K,"rpmA, TT_C1423",
4V9K,"rplA, TT_C1739",
4V9K,"fusA, TT_C1331",
4V9J,"rpmH, rpl34, TTHA0446",
4V9J,"rpmA, TT_C1423",
4V9J,"rplA, TT_C1739",
4V9J,"fusA, TT_C1331",
4V9I,"rpsZ, rpsN, TTHA1679",
4V9I,"rpsU, TTHA1396",
4V9I,"rpsT, rps20, TTHA1397",
4V9I,"rpsS, TTHA1688",
4V9I,"rpsR, TTHA0243",
4V9I,"rpsQ, TTHA1683",
4V9I,"rpsP, TTHA1035",
4V9I,"rpsO, TTHA1138",
4V9I,"rpsM, rps13, TTHA1667",
4V9I,"rpsL, TTHA1697",
4V9I,"rpsK, rps11, TTHA1666",
4V9I,"rpsJ, TTHA1693",
4V9I,"rpsI, rps9, TTHA1464",
4V9I,"rpsH, TTHA1678",
4V9I,"rpsG, rps7, TTHA1696",
4V9I,"rpsF, TTHA0245",
4V9I,"rpsE, TTHA1675",
4V9I,"rpsD, rps4, TTHA1665",
4V9I,"rpsC, rps3, TTHA1686",
4V9I,"rpsB, rps2, TTHA0861",
4V9I,"rpmJ, TTHA1668",
4V9I,"rpmI, TTHA0552",
4V9I,"rpmH, rpl34, TTHA0446",
4V9I,"rpmG, rpl33, TTHA0250",
4V9I,"rpmF, rpl32, TTHA0418",
4V9I,"rpmE, TTHA1073",
4V9I,"rpmD, TTHA1674",
4V9I,"rpmC, TTHA1684",
4V9I,"rpmB, TTHA0042",
4V9I,"rpmA, TTHA1782",
4V9I,"rplY, rpl25, rptL5, TTHA1589",
4V9I,"rplX, TTHA1681",
4V9I,"rplW, TTHA1690",
4V9I,"rplV, TTHA1687",
4V9I,"rplU, TTHA1783",
4V9I,"rplT, TTHA0553",
4V9I,"rplS, TTHA1031",
4V9I,"rplR, TTHA1676",
4V9I,"rplQ, rpl17, TTHA1663",
4V9I,"rplP, TTHA1685",
4V9I,"rplO, TTHA1673",
4V9I,"rplN, TTHA1682",
4V9I,"rplM, TTHA1465",
4V9I,"rplI, TTHA0242",
4V9I,"rplF, TTHA1677",
4V9I,"rplE, TTHA1680",
4V9I,"rplD, TTHA1691",
4V9I,"rplC, TTHA1692",
4V9I,"rplB, TTHA1689",
4V9H,"rpsZ, rpsN, TTHA1679",
4V9H,"rpsU, TTHA1396",
4V9H,"rpsT, rps20, TTHA1397",
4V9H,"rpsS, TTHA1688",
4V9H,"rpsR, TTHA0243",
4V9H,"rpsQ, TTHA1683",
4V9H,"rpsP, TTHA1035",
4V9H,"rpsO, TTHA1138",
4V9H,"rpsM, rps13, TTHA1667",
4V9H,"rpsL, TTHA1697",
4V9H,"rpsK, rps11, TTHA1666",
4V9H,"rpsJ, TTHA1693",
4V9H,"rpsI, rps9, TTHA1464",
4V9H,"rpsH, TTHA1678",
4V9H,"rpsG, rps7, TTHA1696",
4V9H,"rpsF, TTHA0245",
4V9H,"rpsE, TTHA1675",
4V9H,"rpsD, rps4, TTHA1665",
4V9H,"rpsC, rps3, TTHA1686",
4V9H,"rpsB, rps2, TTHA0861",
4V9H,"rpmJ, TTHA1668",
4V9H,"rpmI, TTHA0552",
4V9H,"rpmH, rpl34, TTHA0446",
4V9H,"rpmG, rpl33, TTHA0250",
4V9H,"rpmF, rpl32, TTHA0418",
4V9H,"rpmE, TTHA1073",
4V9H,"rpmD, TTHA1674",
4V9H,"rpmC, TTHA1684",
4V9H,"rpmB, TTHA0042",
4V9H,"rpmA, TTHA1782",
4V9H,"rplY, rpl25, rptL5, TTHA1589",
4V9H,"rplX, TTHA1681",
4V9H,"rplW, TTHA1690",
4V9H,"rplV, TTHA1687",
4V9H,"rplU, TTHA1783",
4V9H,"rplT, TTHA0553",
4V9H,"rplS, TTHA1031",
4V9H,"rplR, TTHA1676",
4V9H,"rplQ, rpl17, TTHA1663",
4V9H,"rplP, TTHA1685",
4V9H,"rplO, TTHA1673",
4V9H,"rplN, TTHA1682",
4V9H,"rplM, TTHA1465",
4V9H,"rplK, TTHA0247",
4V9H,"rplF, TTHA1677",
4V9H,"rplE, TTHA1680",
4V9H,"rplD, TTHA1691",
4V9H,"rplC, TTHA1692",
4V9H,"rplB, TTHA1689",
4V9H,"rplA, TTHA0246",
4V9H,"fusA, fus, TTHA1695",
4V9D,"rpsQ, neaA, b3311, JW3273",
4V9D,"rpsL, strA, b3342, JW3304",
4V9D,"rpsD, ramA, b3296, JW3258",
4V9D,"rpmH, rimA, ssaF, b3703, JW3680",
4V9D,"rpmA, b3185, JW3152",
4V9D,"rplT, pdzA, b1716, JW1706",
4V9D,"rplD, eryA, b3319, JW3281",
